caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-02,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,88,TCClark,1,1,1,2,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-03,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,86,HHBurton,1,1,1,2,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-04,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,84,RHJackson,,,,,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-05,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,81,WODouglas,1,1,1,2,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-06,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,80,FFrankfurter,1,1,1,2,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-07,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,79,SFReed,1,1,1,2,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-08,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,78,HLBlack,1,1,1,2,,
1950-059,1950-059-01,1950-059-01-01,1950-059-01-01-01-09,4/9/1951,6,341 U.S. 48,71 S. Ct. 552,95 L. Ed. 2d 738,1951 U.S. LEXIS 2019,1950,1303,Vinson,281,UNITED STATES v. ALCEA BAND OF TILLAMOOKS ET AL.,3/2/1951,,27,,170,,1,,,0,3,,3,,0,12,,2,1,3,0,1,0,0,20150,2,1,0,7,1,2,211,,,,1,8,0,87,FMVinson,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-01,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,89,SMinton,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-02,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,88,TCClark,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-03,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,86,HHBurton,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-04,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,84,RHJackson,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-05,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,81,WODouglas,1,2,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-06,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,80,FFrankfurter,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-07,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,79,SFReed,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-08,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,78,HLBlack,1,1,1,2,,
1952-020,1952-020-01,1952-020-01-01,1952-020-01-01-01-09,12/8/1952,1,344 U.S. 171,73 S. Ct. 198,97 L. Ed. 2d 197,1952 U.S. LEXIS 1455,1952,1303,Vinson,242,"BAILESS, COUNTY TREASURER, ET AL. v. PAUKUNE",11/1/1952,,19,42,170,,1,,,0,302,42,300,42,0,12,2,2,1,4,0,1,0,0,20160,2,1,0,4,,6,600,24 Stat. 388,81,87,1,9,0,87,FMVinson,1,1,1,2,,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-01,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,78,HLBlack,1,1,2,2,,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-02,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,81,WODouglas,2,2,1,1,,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-03,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,90,EWarren,2,1,1,1,78,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-04,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,88,TCClark,1,1,2,2,,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-05,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,80,FFrankfurter,2,1,1,1,78,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-06,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,86,HHBurton,1,1,2,2,,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-07,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,79,SFReed,1,2,2,2,,
1954-029,1954-029-01,1954-029-01-01,1954-029-01-01-01-08,2/7/1955,1,348 U.S. 272,75 S. Ct. 313,99 L. Ed. 2d 314,1955 U.S. LEXIS 1186,1954,1402,Warren,43,TEE-HIT-TON INDIANS v. UNITED STATES,11/12/1954,,170,,27,,1,,,0,3,,3,,0,3,,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,79,78,1,5,3,89,SMinton,1,1,2,2,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-01,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,91,JHarlan2,,,,,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-02,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,78,HLBlack,2,2,2,1,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-03,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,81,WODouglas,2,1,2,1,78,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-04,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,90,EWarren,2,1,2,1,78,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-05,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,88,TCClark,1,1,1,2,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-06,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,80,FFrankfurter,1,2,1,2,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-07,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,86,HHBurton,1,1,1,2,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-08,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,79,SFReed,1,1,1,2,,
1954-071,1954-071-01,1954-071-01-01,1954-071-01-01-01-09,5/9/1955,1,349 U.S. 70,75 S. Ct. 614,99 L. Ed. 2d 897,1955 U.S. LEXIS 863,1954,1403,Warren,28,"RICE v. SIOUX CITY MEMORIAL PARK CEMETERY, INC. et al.",11/8/1954,,222,,122,,6,,,0,302,19,300,19,0,1,2,1,1,9,1,0,0,0,90150,9,1,0,3,,5,508,,80,79,1,5,3,89,SMinton,1,1,1,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-01,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,91,JHarlan2,,,,,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-02,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,78,HLBlack,1,1,2,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-03,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,81,WODouglas,1,1,2,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-04,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,90,EWarren,1,2,2,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-05,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,88,TCClark,1,1,2,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-06,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,80,FFrankfurter,1,1,2,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-07,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,86,HHBurton,1,1,2,2,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-08,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,79,SFReed,2,2,1,1,,
1955-065,1955-065-01,1955-065-01-01,1955-065-01-01-01-09,4/23/1956,1,351 U.S. 1,76 S. Ct. 611,100 L. Ed. 2d 883,1956 U.S. LEXIS 1795,1955,1403,Warren,134,"SQUIRE, COLLECTOR OF INTERNAL REVENUE, v. CAPOEMAN ET UX.",1/19/1956,,369,,170,,1,69,,0,129,,29,,0,2,2,2,1,2,0,0,0,0,20150,2,2,0,4,,6,600,25 U.S.C. Â§ 331,90,90,1,7,1,89,SMinton,1,1,2,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-01,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,90,EWarren,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-02,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,78,HLBlack,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-03,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,79,SFReed,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-04,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,80,FFrankfurter,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-05,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,81,WODouglas,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-06,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,86,HHBurton,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-07,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,88,TCClark,1,2,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-08,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,89,SMinton,1,1,1,2,,
1955-079,1955-079-01,1955-079-01-01,1955-079-01-01-01-09,5/7/1956,1,351 U.S. 173,76 S. Ct. 745,100 L. Ed. 2d 1065,1956 U.S. LEXIS 1627,1955,1403,Warren,231,HATAHLEY et al. v. UNITED STATES,3/26/1956,,195,,27,,1,,,0,123,,30,,0,12,3,1,1,4,0,1,0,0,80060,8,1,0,4,,3,374,,88,90,1,9,0,91,JHarlan2,1,1,1,2,,
1958-025,1958-025-01,1958-025-01-01,1958-025-01-01-01-01,1/12/1959,1,358 U.S. 217,79 S. Ct. 269,3 L. Ed. 2d 251,1959 U.S. LEXIS 1656,1958,1406,Warren,39,"WILLIAMS et ux. v. LEE, DOING BUSINESS AS GANADO TRADING POST",11/20/1958,,170,,238,,1,,,0,302,4,300,4,0,10,2,1,1,3,0,1,0,0,20160,2,2,0,4,,6,600,67 Stat. 590,78,90,1,9,0,91,JHarlan2,1,1,2,2,,
1958-025,1958-025-01,1958-025-01-01,1958-025-01-01-01-02,1/12/1959,1,358 U.S. 217,79 S. Ct. 269,3 L. Ed. 2d 251,1959 U.S. LEXIS 1656,1958,1406,Warren,39,"WILLIAMS et ux. v. LEE, DOING BUSINESS AS GANADO TRADING POST",11/20/1958,,170,,238,,1,,,0,302,4,300,4,0,10,2,1,1,3,0,1,0,0,20160,2,2,0,4,,6,600,67 Stat. 590,78,90,1,9,0,78,HLBlack,1,2,2,2,,
1958-025,1958-025-01,1958-025-01-01,1958-025-01-01-01-03,1/12/1959,1,358 U.S. 217,79 S. Ct. 269,3 L. Ed. 2d 251,1959 U.S. LEXIS 1656,1958,1406,Warren,39,"WILLIAMS et ux. v. LEE, DOING BUSINESS AS GANADO TRADING POST",11/20/1958,,170,,238,,1,,,0,302,4,300,4,0,10,2,1,1,3,0,1,0,0,20160,2,2,0,4,,6,600,67 Stat. 590,78,90,1,9,0,81,WODouglas,1,1,2,2,,
1958-025,1958-025-01,1958-025-01-01,1958-025-01-01-01-04,1/12/1959,1,358 U.S. 217,79 S. Ct. 269,3 L. Ed. 2d 251,1959 U.S. LEXIS 1656,1958,1406,Warren,39,"WILLIAMS et ux. v. LEE, DOING BUSINESS AS GANADO TRADING POST",11/20/1958,,170,,238,,1,,,0,302,4,300,4,0,10,2,1,1,3,0,1,0,0,20160,2,2,0,4,,6,600,67 Stat. 590,78,90,1,9,0,94,PStewart,1,1,2,2,,
1958-025,1958-025-01,1958-025-01-01,1958-025-01-01-01-05,1/12/1959,1,358 U.S. 217,79 S. Ct. 269,3 L. Ed. 2d 251,1959 U.S. LEXIS 1656,1958,1406,Warren,39,"WILLIAMS et ux. v. LEE, DOING BUSINESS AS GANADO TRADING POST",11/20/1958,,170,,238,,1,,,0,302,4,300,4,0,10,2,1,1,3,0,1,0,0,20160,2,2,0,4,,6,600,67 Stat. 590,78,90,1,9,0,92,WJBrennan,1,1,2,2,,
1958-025,1958-025-01,1958-025-01-01,1958-025-01-01-01-06,1/12/1959,1,358 U.S. 217,79 S. Ct. 269,3 L. Ed. 2d 251,1959 U.S. LEXIS 1656,1958,1406,Warren,39,"WILLIAMS et ux. v. LEE, DOING BUSINESS AS GANADO TRADING POST",11/20/1958,,170,,238,,1,,,0,302,4,300,4,0,10,2,1,1,3,0,1,0,0,20160,2,2,0,4,,6,600,67 Stat. 590,78,90,1,9,0,90,EWarren,1,1,2,2,,
